tourney_id,tourney_name,tourney_location,surface,draw_size,tourney_level,tourney_date
1983-D026,Davis Cup WG PO: DEN vs INA,Davis Cup WG PO: DEN vs INA,Carpet,4,D,19830930
1983-D023,Davis Cup WG PO: GBR vs CHI,Davis Cup WG PO: GBR vs CHI,Grass,4,D,19830930
1983-D044,Davis Cup WG PO: IRL vs USA,Davis Cup WG PO: IRL vs USA,Carpet,4,D,19830930
1983-D056,Davis Cup WG PO: TCH vs URS,Davis Cup WG PO: TCH vs URS,Clay,4,D,19830930
1983-D005,Davis Cup WG SF: AUS vs FRA,Davis Cup WG SF: AUS vs FRA,Grass,4,D,19830930
1983-D003,Davis Cup WG SF: SWE vs ARG,Davis Cup WG SF: SWE vs ARG,Carpet,4,D,19830930
1983-D008,Davis Cup WG F: AUS vs SWE,Davis Cup WG F: AUS vs SWE,Grass,4,D,19831226
1984-D018,Davis Cup AME QF: CHI vs COL,Davis Cup AME QF: CHI vs COL,Clay,4,D,19840113
1984-D049,Davis Cup AME R1: VEN vs MEX,Davis Cup AME R1: VEN vs MEX,Hard,4,D,19840113
1984-D022,Davis Cup G1 R1: CHN vs SRI,Davis Cup G1 R1: CHN vs SRI,Hard,4,D,19840113
1984-D056,Davis Cup G1 R1: SIN vs PHI,Davis Cup G1 R1: SIN vs PHI,Hard,4,D,19840113
1984-D048,Davis Cup G2 R1: PAK vs MAS,Davis Cup G2 R1: PAK vs MAS,Hard,4,D,19840113
1984-D041,Davis Cup G2 R1: TPE vs HKG,Davis Cup G2 R1: TPE vs HKG,Hard,4,D,19840113
1984-D006,Davis Cup WG R1: AUS vs YUG,Davis Cup WG R1: AUS vs YUG,Grass,4,D,19840224
1984-D002,Davis Cup WG R1: FRG vs ARG,Davis Cup WG R1: FRG vs ARG,Carpet,4,D,19840224
1984-D036,Davis Cup WG R1: GBR vs ITA,Davis Cup WG R1: GBR vs ITA,Carpet,4,D,19840224
1984-D034,Davis Cup WG R1: IND vs FRA,Davis Cup WG R1: IND vs FRA,Grass,4,D,19840224
1984-D053,Davis Cup WG R1: NZL vs PAR,Davis Cup WG R1: NZL vs PAR,Grass,4,D,19840224
1984-D057,Davis Cup WG R1: ROU vs USA,Davis Cup WG R1: ROU vs USA,Carpet,4,D,19840224
1984-D026,Davis Cup WG R1: SWE vs ECU,Davis Cup WG R1: SWE vs ECU,Carpet,4,D,19840224
1984-D024,Davis Cup WG R1: TCH vs DEN,Davis Cup WG R1: TCH vs DEN,Carpet,4,D,19840224
1984-D014,Davis Cup AME QF: BRA vs PER,Davis Cup AME QF: BRA vs PER,Clay,4,D,19840302
1984-D017,Davis Cup AME QF: CAR vs URU,Davis Cup AME QF: CAR vs URU,Clay,4,D,19840302
1984-D021,Davis Cup AME QF: CHN vs KOR,Davis Cup AME QF: CHN vs KOR,Clay,4,D,19840302
1984-D047,Davis Cup AME QF: JPN vs PHI,Davis Cup AME QF: JPN vs PHI,Hard,4,D,19840302
1984-D016,Davis Cup AME QF: MEX vs CAN,Davis Cup AME QF: MEX vs CAN,Clay,4,D,19840302
1984-D042,Davis Cup AOC QF: PAK vs INA,Davis Cup AOC QF: PAK vs INA,Clay,4,D,19840302
1984-D040,Davis Cup G2 QF: HKG vs THA,Davis Cup G2 QF: HKG vs THA,Hard,4,D,19840302
1984-D015,Davis Cup AME SF: BRA vs URU,Davis Cup AME SF: BRA vs URU,Clay,4,D,19840504
1984-D019,Davis Cup AME SF: CHI vs MEX,Davis Cup AME SF: CHI vs MEX,Clay,4,D,19840504
1984-D020,Davis Cup AME SF: CHN vs JPN,Davis Cup AME SF: CHN vs JPN,Clay,4,D,19840504
1984-D028,Davis Cup EUR R1: EGY vs LUX,Davis Cup EUR R1: EGY vs LUX,Clay,4,D,19840504
1984-D001,Davis Cup EUR R1: ESP vs ALG,Davis Cup EUR R1: ESP vs ALG,Clay,4,D,19840504
1984-D033,Davis Cup EUR R1: MAR vs FIN,Davis Cup EUR R1: MAR vs FIN,Clay,4,D,19840504
1984-D051,Davis Cup EUR R1: MON vs ZIM,Davis Cup EUR R1: MON vs ZIM,Clay,4,D,19840504
1984-D052,Davis Cup EUR R1: NOR vs POR,Davis Cup EUR R1: NOR vs POR,Clay,4,D,19840504
1984-D039,Davis Cup EUR R1: POL vs GRE,Davis Cup EUR R1: POL vs GRE,Clay,4,D,19840504
1984-D059,Davis Cup EUR R1: SEN vs TUN,Davis Cup EUR R1: SEN vs TUN,Hard,4,D,19840504
1984-D012,Davis Cup EUR R1: TUR vs BEL,Davis Cup EUR R1: TUR vs BEL,Clay,4,D,19840504
1984-D054,Davis Cup EUR SF: PAK vs THA,Davis Cup EUR SF: PAK vs THA,Clay,4,D,19840504
1984-D008,Davis Cup EUR QF: AUT vs NOR,Davis Cup EUR QF: AUT vs NOR,Clay,4,D,19840615
1984-D010,Davis Cup EUR QF: BUL vs BEL,Davis Cup EUR QF: BUL vs BEL,Clay,4,D,19840615
1984-D032,Davis Cup EUR QF: FIN vs IRL,Davis Cup EUR QF: FIN vs IRL,Clay,4,D,19840615
1984-D027,Davis Cup EUR QF: HUN vs EGY,Davis Cup EUR QF: HUN vs EGY,Clay,4,D,19840615
1984-D043,Davis Cup EUR QF: ISR vs POL,Davis Cup EUR QF: ISR vs POL,Hard,4,D,19840615
1984-D031,Davis Cup EUR QF: NED vs ESP,Davis Cup EUR QF: NED vs ESP,Carpet,4,D,19840615
1984-D058,Davis Cup EUR QF: SUI vs SEN,Davis Cup EUR QF: SUI vs SEN,Clay,4,D,19840615
1984-D050,Davis Cup EUR QF: URS vs MON,Davis Cup EUR QF: URS vs MON,Clay,4,D,19840615
1984-D011,Davis Cup EUR SF: BEL vs HUN,Davis Cup EUR SF: BEL vs HUN,Clay,4,D,19840713
1984-D030,Davis Cup EUR SF: ESP vs IRL,Davis Cup EUR SF: ESP vs IRL,Clay,4,D,19840713
1984-D009,Davis Cup EUR SF: URS vs AUT,Davis Cup EUR SF: URS vs AUT,Clay,4,D,19840713
1984-D004,Davis Cup WG QF: AUS vs ITA,Davis Cup WG QF: AUS vs ITA,Grass,4,D,19840713
1984-D055,Davis Cup WG QF: SWE vs PAR,Davis Cup WG QF: SWE vs PAR,Clay,4,D,19840713
1984-D035,Davis Cup WG QF: TCH vs FRA,Davis Cup WG QF: TCH vs FRA,Carpet,4,D,19840713
1984-D003,Davis Cup WG QF: USA vs ARG,Davis Cup WG QF: USA vs ARG,Carpet,4,D,19840713
1984-D045,Davis Cup EUR SF: ISR vs SUI,Davis Cup EUR SF: ISR vs SUI,Hard,4,D,19840719
1984-D013,Davis Cup AME F: CHI vs BRA,Davis Cup AME F: CHI vs BRA,Clay,4,D,19840928
1984-D029,Davis Cup EUR F: HUN vs ESP,Davis Cup EUR F: HUN vs ESP,Clay,4,D,19840928
1984-D046,Davis Cup EUR F: PAK vs JPN,Davis Cup EUR F: PAK vs JPN,Clay,4,D,19840928
1984-D044,Davis Cup EUR F: URS vs ISR,Davis Cup EUR F: URS vs ISR,Clay,4,D,19840928
1984-D023,Davis Cup WG PO: DEN vs IND,Davis Cup WG PO: DEN vs IND,Clay,4,D,19840928
1984-D025,Davis Cup WG PO: ECU vs NZL,Davis Cup WG PO: ECU vs NZL,Clay,4,D,19840928
1984-D038,Davis Cup WG PO: FRG vs ROU,Davis Cup WG PO: FRG vs ROU,Clay,4,D,19840928
1984-D037,Davis Cup WG PO: GBR vs YUG,Davis Cup WG PO: GBR vs YUG,Grass,4,D,19840928
1984-D060,Davis Cup WG SF: SWE vs TCH,Davis Cup WG SF: SWE vs TCH,Clay,4,D,19840928
1984-D005,Davis Cup WG SF: USA vs AUS,Davis Cup WG SF: USA vs AUS,Carpet,4,D,19840928
1984-D061,Davis Cup WG F: SWE vs USA,Davis Cup WG F: SWE vs USA,Clay,4,D,19841216
1985-D041,Davis Cup G1 R1: KOR vs INA,Davis Cup G1 R1: KOR vs INA,Carpet,4,D,19850118
1985-D039,Davis Cup G1 R1: SIN vs HKG,Davis Cup G1 R1: SIN vs HKG,Grass,4,D,19850118
1985-D052,Davis Cup G2 R1: MAS vs PHI,Davis Cup G2 R1: MAS vs PHI,Grass,4,D,19850118
1985-D060,Davis Cup G2 R1: TPE vs SRI,Davis Cup G2 R1: TPE vs SRI,Hard,4,D,19850118
1985-D014,Davis Cup AME QF: CAN vs CAR,Davis Cup AME QF: CAN vs CAR,Carpet,4,D,19850308
1985-D053,Davis Cup AME QF: MEX vs PER,Davis Cup AME QF: MEX vs PER,Clay,4,D,19850308
1985-D020,Davis Cup AME QF: URU vs COL,Davis Cup AME QF: URU vs COL,Clay,4,D,19850308
1985-D013,Davis Cup AME QF: VEN vs BRA,Davis Cup AME QF: VEN vs BRA,Hard,4,D,19850308
1985-D049,Davis Cup AOC QF: PAK vs KOR,Davis Cup AOC QF: PAK vs KOR,Clay,4,D,19850308
1985-D018,Davis Cup EUR QF: CHN vs HKG,Davis Cup EUR QF: CHN vs HKG,Clay,4,D,19850308
1985-D055,Davis Cup EUR QF: NZL vs TPE,Davis Cup EUR QF: NZL vs TPE,Hard,4,D,19850308
1985-D056,Davis Cup EUR QF: THA vs PHI,Davis Cup EUR QF: THA vs PHI,Hard,4,D,19850308
1985-D002,Davis Cup WG R1: ARG vs ECU,Davis Cup WG R1: ARG vs ECU,Clay,4,D,19850308
1985-D027,Davis Cup WG R1: FRG vs ESP,Davis Cup WG R1: FRG vs ESP,Carpet,4,D,19850308
1985-D042,Davis Cup WG R1: IND vs ITA,Davis Cup WG R1: IND vs ITA,Grass,4,D,19850308
1985-D047,Davis Cup WG R1: JPN vs USA,Davis Cup WG R1: JPN vs USA,Carpet,4,D,19850308
1985-D030,Davis Cup WG R1: PAR vs FRA,Davis Cup WG R1: PAR vs FRA,Carpet,4,D,19850308
1985-D059,Davis Cup WG R1: URS vs TCH,Davis Cup WG R1: URS vs TCH,Carpet,4,D,19850308
1985-D006,Davis Cup WG R1: YUG vs AUS,Davis Cup WG R1: YUG vs AUS,Clay,4,D,19850308
1985-D017,Davis Cup WG R1: CHI vs SWE,Davis Cup WG R1: CHI vs SWE,Clay,4,D,19850419
1985-D050,Davis Cup AOC SF: PHI vs KOR,Davis Cup AOC SF: PHI vs KOR,Hard,4,D,19850510
1985-D009,Davis Cup EUR R1: BEL vs BUL,Davis Cup EUR R1: BEL vs BUL,Clay,4,D,19850510
1985-D021,Davis Cup EUR R1: CYP vs IRL,Davis Cup EUR R1: CYP vs IRL,Clay,4,D,19850510
1985-D001,Davis Cup EUR R1: EGY vs ALG,Davis Cup EUR R1: EGY vs ALG,Clay,4,D,19850510
1985-D038,Davis Cup EUR R1: GRE vs NOR,Davis Cup EUR R1: GRE vs NOR,Clay,4,D,19850510
1985-D040,Davis Cup EUR R1: MAR vs HUN,Davis Cup EUR R1: MAR vs HUN,Clay,4,D,19850510
1985-D029,Davis Cup EUR R1: NED vs FIN,Davis Cup EUR R1: NED vs FIN,Clay,4,D,19850510
1985-D057,Davis Cup EUR R1: POL vs ZIM,Davis Cup EUR R1: POL vs ZIM,Clay,4,D,19850510
1985-D051,Davis Cup EUR R1: POR vs LUX,Davis Cup EUR R1: POR vs LUX,Clay,4,D,19850510
1985-D054,Davis Cup EUR R1: SEN vs MON,Davis Cup EUR R1: SEN vs MON,Hard,4,D,19850510
1985-D061,Davis Cup EUR R1: TUN vs SUI,Davis Cup EUR R1: TUN vs SUI,Clay,4,D,19850510
1985-D019,Davis Cup EUR SF: NZL vs CHN,Davis Cup EUR SF: NZL vs CHN,Hard,4,D,19850510
1985-D010,Davis Cup EUR QF: DEN vs BEL,Davis Cup EUR QF: DEN vs BEL,Clay,4,D,19850614
1985-D025,Davis Cup EUR QF: EGY vs HUN,Davis Cup EUR QF: EGY vs HUN,Clay,4,D,19850614
1985-D033,Davis Cup EUR QF: GBR vs POR,Davis Cup EUR QF: GBR vs POR,Grass,4,D,19850614
1985-D007,Davis Cup EUR QF: GRE vs AUT,Davis Cup EUR QF: GRE vs AUT,Clay,4,D,19850614
1985-D046,Davis Cup EUR QF: ISR vs NED,Davis Cup EUR QF: ISR vs NED,Hard,4,D,19850614
1985-D045,Davis Cup EUR QF: MON vs IRL,Davis Cup EUR QF: MON vs IRL,Clay,4,D,19850614
1985-D062,Davis Cup EUR QF: SUI vs ZIM,Davis Cup EUR QF: SUI vs ZIM,Clay,4,D,19850614
1985-D058,Davis Cup EUR QF: TUR vs ROU,Davis Cup EUR QF: TUR vs ROU,Clay,4,D,19850614
1985-D011,Davis Cup AME SF: BRA vs COL,Davis Cup AME SF: BRA vs COL,Clay,4,D,19850802
1985-D015,Davis Cup AME SF: CAN vs MEX,Davis Cup AME SF: CAN vs MEX,Clay,4,D,19850802
1985-D008,Davis Cup EUR SF: AUT vs ISR,Davis Cup EUR SF: AUT vs ISR,Clay,4,D,19850802
1985-D034,Davis Cup EUR SF: GBR vs SUI,Davis Cup EUR SF: GBR vs SUI,Grass,4,D,19850802
1985-D022,Davis Cup EUR SF: MON vs DEN,Davis Cup EUR SF: MON vs DEN,Clay,4,D,19850802
1985-D026,Davis Cup EUR SF: ROU vs EGY,Davis Cup EUR SF: ROU vs EGY,Clay,4,D,19850802
1985-D004,Davis Cup WG QF: AUS vs PAR,Davis Cup WG QF: AUS vs PAR,Grass,4,D,19850802
1985-D024,Davis Cup WG QF: ECU vs TCH,Davis Cup WG QF: ECU vs TCH,Clay,4,D,19850802
1985-D037,Davis Cup WG QF: FRG vs USA,Davis Cup WG QF: FRG vs USA,Clay,4,D,19850802
1985-D043,Davis Cup WG QF: IND vs SWE,Davis Cup WG QF: IND vs SWE,Grass,4,D,19850802
1985-D012,Davis Cup AME F: BRA vs MEX,Davis Cup AME F: BRA vs MEX,Clay,4,D,19851004
1985-D048,Davis Cup AOC F: NZL vs KOR,Davis Cup AOC F: NZL vs KOR,Grass,4,D,19851004
1985-D032,Davis Cup EUR F: GBR vs ISR,Davis Cup EUR F: GBR vs ISR,Grass,4,D,19851004
1985-D023,Davis Cup EUR F: ROU vs DEN,Davis Cup EUR F: ROU vs DEN,Clay,4,D,19851004
1985-D003,Davis Cup WG PO: ARG vs URS,Davis Cup WG PO: ARG vs URS,Clay,4,D,19851004
1985-D016,Davis Cup WG PO: ITA vs CHI,Davis Cup WG PO: ITA vs CHI,Clay,4,D,19851004
1985-D028,Davis Cup WG PO: JPN vs ESP,Davis Cup WG PO: JPN vs ESP,Clay,4,D,19851004
1985-D031,Davis Cup WG PO: YUG vs FRA,Davis Cup WG PO: YUG vs FRA,Hard,4,D,19851004
1985-D036,Davis Cup WG SF: FRG vs TCH,Davis Cup WG SF: FRG vs TCH,Carpet,4,D,19851004
1985-D005,Davis Cup WG SF: SWE vs AUS,Davis Cup WG SF: SWE vs AUS,Clay,4,D,19851004
1985-D035,Davis Cup WG F: FRG vs SWE,Davis Cup WG F: FRG vs SWE,Carpet,4,D,19851220
1986-D062,Davis Cup AFR R1: TUN vs NGR,Davis Cup AFR R1: TUN vs NGR,Clay,4,D,19860117
1986-D070,Davis Cup AME R1: VEN vs URU,Davis Cup AME R1: VEN vs URU,Hard,4,D,19860117
1986-D001,Davis Cup AFR QF: ALG vs CIV,Davis Cup AFR QF: ALG vs CIV,Clay,4,D,19860307
1986-D051,Davis Cup AFR QF: MAR vs KEN,Davis Cup AFR QF: MAR vs KEN,Hard,4,D,19860307
1986-D061,Davis Cup AFR QF: SEN vs NGR,Davis Cup AFR QF: SEN vs NGR,Hard,4,D,19860307
1986-D055,Davis Cup AFR QF: ZIM vs LBA,Davis Cup AFR QF: ZIM vs LBA,Hard,4,D,19860307
1986-D005,Davis Cup AME QF: ARG vs URU,Davis Cup AME QF: ARG vs URU,Clay,4,D,19860307
1986-D016,Davis Cup AME QF: CAR vs BRA,Davis Cup AME QF: CAR vs BRA,Hard,4,D,19860307
1986-D021,Davis Cup AME QF: CHI vs CAN,Davis Cup AME QF: CHI vs CAN,Clay,4,D,19860307
1986-D024,Davis Cup AME QF: COL vs PER,Davis Cup AME QF: COL vs PER,Clay,4,D,19860307
1986-D041,Davis Cup AOC R1: INA vs PHI,Davis Cup AOC R1: INA vs PHI,Clay,4,D,19860307
1986-D063,Davis Cup EUR R1: PAK vs SRI,Davis Cup EUR R1: PAK vs SRI,Clay,4,D,19860307
1986-D037,Davis Cup G2 R1: MAS vs HKG,Davis Cup G2 R1: MAS vs HKG,Carpet,4,D,19860307
1986-D067,Davis Cup G2 R1: SIN vs TPE,Davis Cup G2 R1: SIN vs TPE,Grass,4,D,19860307
1986-D013,Davis Cup G2 R1: THA vs BAN,Davis Cup G2 R1: THA vs BAN,Hard,4,D,19860307
1986-D026,Davis Cup WG R1: DEN vs SWE,Davis Cup WG R1: DEN vs SWE,Carpet,4,D,19860307
1986-D028,Davis Cup WG R1: ECU vs USA,Davis Cup WG R1: ECU vs USA,Clay,4,D,19860307
1986-D030,Davis Cup WG R1: GBR vs ESP,Davis Cup WG R1: GBR vs ESP,Carpet,4,D,19860307
1986-D044,Davis Cup WG R1: IND vs TCH,Davis Cup WG R1: IND vs TCH,Grass,4,D,19860307
1986-D047,Davis Cup WG R1: ITA vs PAR,Davis Cup WG R1: ITA vs PAR,Clay,4,D,19860307
1986-D034,Davis Cup WG R1: MEX vs FRG,Davis Cup WG R1: MEX vs FRG,Clay,4,D,19860307
1986-D007,Davis Cup WG R1: NZL vs AUS,Davis Cup WG R1: NZL vs AUS,Hard,4,D,19860307
1986-D066,Davis Cup WG R1: YUG vs URS,Davis Cup WG R1: YUG vs URS,Hard,4,D,19860307
1986-D002,Davis Cup AFR SF: ALG vs NGR,Davis Cup AFR SF: ALG vs NGR,Clay,4,D,19860403
1986-D057,Davis Cup AFR SF: ZIM vs MAR,Davis Cup AFR SF: ZIM vs MAR,Hard,4,D,19860404
1986-D052,Davis Cup AOC QF: KOR vs PAK,Davis Cup AOC QF: KOR vs PAK,Clay,4,D,19860509
1986-D022,Davis Cup EUR QF: HKG vs CHN,Davis Cup EUR QF: HKG vs CHN,Hard,4,D,19860509
1986-D018,Davis Cup EUR R1: BUL vs CYP,Davis Cup EUR R1: BUL vs CYP,Clay,4,D,19860509
1986-D029,Davis Cup EUR R1: EGY vs MLT,Davis Cup EUR R1: EGY vs MLT,Clay,4,D,19860509
1986-D036,Davis Cup EUR R1: GRE vs SYR,Davis Cup EUR R1: GRE vs SYR,Clay,4,D,19860509
1986-D014,Davis Cup EUR R1: IRL vs BEL,Davis Cup EUR R1: IRL vs BEL,Hard,4,D,19860509
1986-D060,Davis Cup EUR R1: NGR vs NOR,Davis Cup EUR R1: NGR vs NOR,Clay,4,D,19860509
1986-D065,Davis Cup EUR R1: POR vs ZIM,Davis Cup EUR R1: POR vs ZIM,Clay,4,D,19860509
1986-D056,Davis Cup EUR R1: TUR vs LUX,Davis Cup EUR R1: TUR vs LUX,Clay,4,D,19860509
1986-D050,Davis Cup G1 QF: JPN vs TPE,Davis Cup G1 QF: JPN vs TPE,Hard,4,D,19860509
1986-D042,Davis Cup WG QF: THA vs INA,Davis Cup WG QF: THA vs INA,Hard,4,D,19860509
1986-D032,Davis Cup EUR R1: POL vs FIN,Davis Cup EUR R1: POL vs FIN,Clay,4,D,19860523
1986-D011,Davis Cup EUR QF: AUT vs POR,Davis Cup EUR QF: AUT vs POR,Clay,4,D,19860613
1986-D019,Davis Cup EUR QF: BUL vs EGY,Davis Cup EUR QF: BUL vs EGY,Clay,4,D,19860613
1986-D015,Davis Cup EUR QF: ISR vs BEL,Davis Cup EUR QF: ISR vs BEL,Hard,4,D,19860613
1986-D039,Davis Cup EUR QF: MON vs HUN,Davis Cup EUR QF: MON vs HUN,Clay,4,D,19860613
1986-D059,Davis Cup EUR QF: NGR vs NED,Davis Cup EUR QF: NGR vs NED,Clay,4,D,19860613
1986-D064,Davis Cup EUR QF: POL vs ROU,Davis Cup EUR QF: POL vs ROU,Clay,4,D,19860613
1986-D035,Davis Cup EUR QF: SUI vs GRE,Davis Cup EUR QF: SUI vs GRE,Clay,4,D,19860613
1986-D033,Davis Cup EUR QF: TUR vs FRA,Davis Cup EUR QF: TUR vs FRA,Clay,4,D,19860613
1986-D004,Davis Cup AME SF: ARG vs PER,Davis Cup AME SF: ARG vs PER,Clay,4,D,19860718
1986-D017,Davis Cup AME SF: BRA vs CHI,Davis Cup AME SF: BRA vs CHI,Clay,4,D,19860718
1986-D023,Davis Cup AME SF: JPN vs CHN,Davis Cup AME SF: JPN vs CHN,Carpet,4,D,19860718
1986-D012,Davis Cup EUR SF: AUT vs ROU,Davis Cup EUR SF: AUT vs ROU,Clay,4,D,19860718
1986-D020,Davis Cup EUR SF: FRA vs BUL,Davis Cup EUR SF: FRA vs BUL,Hard,4,D,19860718
1986-D040,Davis Cup EUR SF: HUN vs SUI,Davis Cup EUR SF: HUN vs SUI,Clay,4,D,19860718
1986-D045,Davis Cup EUR SF: NED vs ISR,Davis Cup EUR SF: NED vs ISR,Clay,4,D,19860718
1986-D053,Davis Cup G1 SF: KOR vs THA,Davis Cup G1 SF: KOR vs THA,Clay,4,D,19860718
1986-D006,Davis Cup WG QF: GBR vs AUS,Davis Cup WG QF: GBR vs AUS,Grass,4,D,19860718
1986-D058,Davis Cup WG QF: MEX vs USA,Davis Cup WG QF: MEX vs USA,Clay,4,D,19860718
1986-D048,Davis Cup WG QF: SWE vs ITA,Davis Cup WG QF: SWE vs ITA,Clay,4,D,19860718
1986-D069,Davis Cup WG QF: YUG vs TCH,Davis Cup WG QF: YUG vs TCH,Hard,4,D,19860718
1986-D010,Davis Cup EUR F: FRA vs AUT,Davis Cup EUR F: FRA vs AUT,Carpet,4,D,19861001
1986-D003,Davis Cup AME F: CHI vs ARG,Davis Cup AME F: CHI vs ARG,Clay,4,D,19861003
1986-D046,Davis Cup EUR F: SUI vs ISR,Davis Cup EUR F: SUI vs ISR,Carpet,4,D,19861003
1986-D031,Davis Cup WG PO: ESP vs NZL,Davis Cup WG PO: ESP vs NZL,Clay,4,D,19861003
1986-D027,Davis Cup WG PO: FRG vs ECU,Davis Cup WG PO: FRG vs ECU,Carpet,4,D,19861003
1986-D043,Davis Cup WG PO: IND vs URS,Davis Cup WG PO: IND vs URS,Grass,4,D,19861003
1986-D025,Davis Cup WG PO: PAR vs DEN,Davis Cup WG PO: PAR vs DEN,Clay,4,D,19861003
1986-D009,Davis Cup WG SF: AUS vs USA,Davis Cup WG SF: AUS vs USA,Grass,4,D,19861003
1986-D068,Davis Cup WG SF: TCH vs SWE,Davis Cup WG SF: TCH vs SWE,Clay,4,D,19861003
1986-D049,Davis Cup G2 F: KOR vs JPN,Davis Cup G2 F: KOR vs JPN,Hard,4,D,19861006
1986-D008,Davis Cup WG F: AUS vs SWE,Davis Cup WG F: AUS vs SWE,Grass,4,D,19861226
1987-D028,Davis Cup AFR R1: CIV vs TUN,Davis Cup AFR R1: CIV vs TUN,Carpet,4,D,19870130
1987-D055,Davis Cup AFR R1: SEN vs MAR,Davis Cup AFR R1: SEN vs MAR,Hard,4,D,19870130
1987-D022,Davis Cup AME R1: CAR vs CUB,Davis Cup AME R1: CAR vs CUB,Clay,4,D,19870130
1987-D029,Davis Cup AME R1: COL vs URU,Davis Cup AME R1: COL vs URU,Clay,4,D,19870130
1987-D020,Davis Cup AME R1: VEN vs CAN,Davis Cup AME R1: VEN vs CAN,Hard,4,D,19870130
1987-D027,Davis Cup AFR QF: CIV vs NGR,Davis Cup AFR QF: CIV vs NGR,Carpet,4,D,19870313
1987-D054,Davis Cup AFR QF: KEN vs ZIM,Davis Cup AFR QF: KEN vs ZIM,Clay,4,D,19870313
1987-D021,Davis Cup AME QF: CAR vs CHI,Davis Cup AME QF: CAR vs CHI,Hard,4,D,19870313
1987-D012,Davis Cup AME QF: ECU vs BOL,Davis Cup AME QF: ECU vs BOL,Clay,4,D,19870313
1987-D019,Davis Cup AME QF: PER vs CAN,Davis Cup AME QF: PER vs CAN,Clay,4,D,19870313
1987-D015,Davis Cup AME QF: URU vs BRA,Davis Cup AME QF: URU vs BRA,Clay,4,D,19870313
1987-D023,Davis Cup EUR R1: CHN vs INA,Davis Cup EUR R1: CHN vs INA,Clay,4,D,19870313
1987-D064,Davis Cup G1 R1: SRI vs PHI,Davis Cup G1 R1: SRI vs PHI,Clay,4,D,19870313
1987-D010,Davis Cup G2 R1: BAN vs PAK,Davis Cup G2 R1: BAN vs PAK,Hard,4,D,19870313
1987-D045,Davis Cup G2 R1: HKG vs MAS,Davis Cup G2 R1: HKG vs MAS,Hard,4,D,19870313
1987-D069,Davis Cup G2 R1: TPE vs SIN,Davis Cup G2 R1: TPE vs SIN,Hard,4,D,19870313
1987-D006,Davis Cup WG R1: AUS vs YUG,Davis Cup WG R1: AUS vs YUG,Grass,4,D,19870313
1987-D036,Davis Cup WG R1: ESP vs FRG,Davis Cup WG R1: ESP vs FRG,Clay,4,D,19870313
1987-D038,Davis Cup WG R1: FRA vs KOR,Davis Cup WG R1: FRA vs KOR,Carpet,4,D,19870313
1987-D002,Davis Cup WG R1: IND vs ARG,Davis Cup WG R1: IND vs ARG,Grass,4,D,19870313
1987-D053,Davis Cup WG R1: ITA vs SWE,Davis Cup WG R1: ITA vs SWE,Clay,4,D,19870313
1987-D040,Davis Cup WG R1: MEX vs GBR,Davis Cup WG R1: MEX vs GBR,Clay,4,D,19870313
1987-D063,Davis Cup WG R1: PAR vs USA,Davis Cup WG R1: PAR vs USA,Clay,4,D,19870313
1987-D051,Davis Cup WG R1: TCH vs ISR,Davis Cup WG R1: TCH vs ISR,Carpet,4,D,19870313
1987-D001,Davis Cup AFR QF: SEN vs ALG,Davis Cup AFR QF: SEN vs ALG,Hard,4,D,19870320
1987-D035,Davis Cup AFR SF: SEN vs EGY,Davis Cup AFR SF: SEN vs EGY,Hard,4,D,19870403
1987-D058,Davis Cup AFR SF: ZIM vs NGR,Davis Cup AFR SF: ZIM vs NGR,Hard,4,D,19870403
1987-D049,Davis Cup EUR R1: MLT vs IRL,Davis Cup EUR R1: MLT vs IRL,Hard,4,D,19870506
1987-D062,Davis Cup EUR QF: THA vs PAK,Davis Cup EUR QF: THA vs PAK,Hard,4,D,19870508
1987-D061,Davis Cup EUR QF: TPE vs NZL,Davis Cup EUR QF: TPE vs NZL,Hard,4,D,19870508
1987-D030,Davis Cup EUR R1: FIN vs CYP,Davis Cup EUR R1: FIN vs CYP,Carpet,4,D,19870508
1987-D043,Davis Cup EUR R1: GRE vs LUX,Davis Cup EUR R1: GRE vs LUX,Clay,4,D,19870508
1987-D056,Davis Cup EUR R1: MON vs POR,Davis Cup EUR R1: MON vs POR,Clay,4,D,19870508
1987-D059,Davis Cup EUR R1: NOR vs SEN,Davis Cup EUR R1: NOR vs SEN,Carpet,4,D,19870508
1987-D070,Davis Cup EUR R1: SYR vs TUR,Davis Cup EUR R1: SYR vs TUR,Hard,4,D,19870508
1987-D066,Davis Cup EUR R1: ZIM vs POL,Davis Cup EUR R1: ZIM vs POL,Hard,4,D,19870508
1987-D026,Davis Cup G1 QF: CHN vs PHI,Davis Cup G1 QF: CHN vs PHI,Clay,4,D,19870508
1987-D044,Davis Cup G2 QF: JPN vs HKG,Davis Cup G2 QF: JPN vs HKG,Carpet,4,D,19870508
1987-D008,Davis Cup EUR QF: AUT vs GRE,Davis Cup EUR QF: AUT vs GRE,Clay,4,D,19870612
1987-D016,Davis Cup EUR QF: BUL vs SEN,Davis Cup EUR QF: BUL vs SEN,Clay,4,D,19870612
1987-D031,Davis Cup EUR QF: FIN vs DEN,Davis Cup EUR QF: FIN vs DEN,Carpet,4,D,19870612
1987-D050,Davis Cup EUR QF: IRL vs NED,Davis Cup EUR QF: IRL vs NED,Hard,4,D,19870612
